user_id,recommended_pratilipis
5506791971932785,"[1377786217187323, 1377786220191305, 1377786220340638, 1377786220178334, 1377786220971117]"
5506791980221190,"[1377786228232517, 1377786227436470, 1377786226109868, 1377786228033600, 1377786226298657]"
5506791982545942,"[1377786215504942, 1377786217544226, 1377786217828317, 1377786215982409, 1377786217798064]"
5506791949626482,"[-253947406543160, 1377786215659344, 1377786216023157, 1377786216539300, 1377786226298656]"
5506791968256858,"[1377786221653684, 1377786220039010, 1377786228205426, 1377786228200841, 1377786220078049]"
5506791966662021,"[1377786219710341, 1377786219923553, 1377786215659344, 1377786226392809, 1377786215471495]"
5506791953178911,"[1377786228209398, 1377786224592955, 1377786228190672, 1377786228138919, 1377786223313150]"
5506791986575695,"[1377786219600159, 1377786228184482, 1377786228237216, 1377786222661799, 1377786228085111]"
5506791948519154,"[1377786217641054, 1377786217658239, 1377786217645647, 1377786217650554, 1377786217620259]"
5506791989082865,"[1377786222893808, 1377786222920732, 1377786218072474, 1377786223665395, 1377786223406624]"
5506791959314890,"[1377786216539300, -185042935834936, 1377786217541698, 1377786226298655, 1377786215659344]"
5506791980345673,"[1377786217541698, 1377786216646845, 1377786215983914, 1377786217541005, 1377786215460775]"
5506791967511891,"[1377786226537821, 1377786228170718, 1377786220039010, 1377786220078049, 1377786228200841]"
5506791948902477,"[1377786228215330, 1377786227385607, 1377786225808992, 1377786228033600, 1377786226636022]"
5506791955009146,"[1377786228209398, 1377786228235351, 1377786228238942, 1377786219600159, 1377786228226721]"
5506791961825653,"[1377786228205426, 1377786228127102, 1377786228184482, 1377786228217147, 1377786228204335]"
5506791989082898,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791996097403,"[1377786217541698, -253947406543160, 1377786219235842, 1377786218992829, 1377786217547990]"
5506791969573157,"[1377786217541698, 1377786218106538, 1377786217645647, 1377786217641054, 1377786217658239]"
5506791963976939,"[1377786228244009, 1377786228324662, 1377786228202777, 1377786228127102, 1377786228278405]"
5506791980954769,"[1377786228205426, 1377786228127102, 1377786228204335, 1377786228184482, 1377786228085111]"
5506791994380476,"[1377786216539300, 1377786215659344, 1377786219710341, 1377786226393201, 1377786215504942]"
5506791970193961,"[-253947406543160, 1377786220627290, 1377786220636156, 1377786228127102, 1377786228215330]"
5506791978999964,"[1377786217540925, 1377786217544226, 1377786215757333, 1377786217574861, 1377786217672601]"
5506791952754482,"[1377786219781602, 1377786219697325, 1377786219684066, 1377786219751526, 1377786216960610]"
5506791966322681,"[1377786217187323, 1377786220340638, 1377786220191305, 1377786217715271, 1377786220300817]"
5506791965988661,"[1377786223995964, 1377786221530612, 1377786223868081, 1377786224065467, 1377786223818173]"
5506791955049803,"[1377786220039010, 1377786220078049, 1377786220005538, 1377786228205426, 1377786226392303]"
5506791986165645,"[-487510917343544, 1377786228215160, 1377786220882687, 1377786226636022, 1377786228215330]"
5506791976515586,"[1377786215504942, 1377786217536828, 1377786217552177, 1377786215676162, 1377786216539300]"
5506791968639730,"[1377786228127102, 1377786228202777, 1377786228205426, 1377786228217915, 1377786228204335]"
5506791986861101,"[1377786223948029, -487510917343544, 1377786228215160, 1377786228215330, 1377786220882687]"
5506791996255161,"[1377786215504942, 1377786217828317, 1377786215533559, 1377786217054836, 1377786217540925]"
5506791967487142,"[1377786217810862, 1377786217862730, 1377786216969124, 1377786217804474, 1377786217685808]"
5506791995567953,"[1377786217541698, 1377786228185390, 1377786216646845, 1377786215587791, 1377786217749357]"
5506791996623368,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791951661787,"[1377786228205426, 1377786228127102, 1377786228085111, 1377786228184482, 1377786228237216]"
5506791992782762,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791967278521,"[1377786228205426, 1377786228202777, 1377786228239892, 1377786228324662, 1377786228290620]"
5506791975183062,"[1377786228205426, 1377786228127102, 1377786228204335, 1377786228271923, 1377786228184482]"
5506791984905435,"[1377786217116066, 1377786216960610, 1377786217005296, 1377786216939390, 1377786216977050]"
5506791960903336,"[1377786228215330, 1377786220627290, 1377786228030490, 1377786220882687, 1377786226636022]"
5506791963786831,"[1377786228184482, 1377786228085111, 1377786228127102, 1377786228237216, 1377786228205426]"
5506791982508094,"[1377786228336060, 1377786228184482, 1377786226233264, 1377786228205426, 1377786223361992]"
5506791948049111,"[1377786217544226, 1377786216879687, 1377786218254052, 1377786217843810, 1377786215757333]"
5506791995428681,"[-253947406543160, 1377786215659344, 1377786226393011, 1377786226298655, 1377786223780669]"
5506791993186243,"[1377786226253410, 1377786226067780, 1377786227203081, 1377786226265863, 1377786228325321]"
5506791983664472,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791962022459,"[1377786226230266, 1377786222064670, 1377786226484588, 1377786226435231, 1377786226475741]"
5506791964939115,"[1377786228184482, 1377786228205426, 1377786228252887, 1377786228243831, 1377786228204335]"
5506791995912101,"[1377786215659344, 1377786226392809, 1377786228254554, 1377786225103297, 1377786216539300]"
5506791996462298,"[1377786216539300, -487510917343544, 1377786217541698, 1377786216378587, 1377786216868933]"
5506791978590973,"[1377786228208432, 1377786228243348, 1377786228226721, 1377786226034050, 1377786224098325]"
5506791954569587,"[1377786228254554, 1377786228243831, 1377786228184482, 1377786226253410, 1377786228151868]"
5506791989839462,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791976745966,"[1377786226819104, 1377786228050964, 1377786226836526, 1377786226953615, 1377786226082755]"
5506791988935045,"[1377786216539300, 1377786227923152, 1377786225357424, 1377786225845532, 1377786225267423]"
5506791996627147,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791954549733,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791967264671,"[1377786228205426, 1377786228324662, 1377786222078166, 1377786221136822, 1377786221168206]"
5066602641793700,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791964215528,"[1377786217539749, 1377786217542469, 1377786217538997, 1377786217541005, 1377786216539300]"
5506791995260365,"[1377786217541698, 1377786215825302, 1377786215941727, 1377786216005047, 1377786216378587]"
5506791994570024,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791969806355,"[1377786223037420, 1377786223665395, 1377786219235842, 1377786226768827, 1377786227121618]"
5506791956961760,"[1377786215504942, -487510917343544, 1377786217544226, 1377786216660381, 1377786216879687]"
5506791972562776,"[1377786228244009, 1377786228205426, 1377786228238344, 1377786228324662, 1377786225413412]"
5506791986328175,"[1377786220882687, 1377786228320146, 1377786228215330, 1377786221462219, 1377786222530315]"
5506791995609894,"[1377786228278405, 1377786228237196, 1377786219085730, 1377786224736994, 1377786225705069]"
5506791972612892,"[1377786228205426, 1377786228324662, 1377786228127102, 1377786228271923, 1377786228248912]"
5506791968185301,"[1377786216627144, 1377786216626078, 1377786216536847, 1377786216589278, 1377786217446339]"
5506791977853302,"[1377786217541698, 1377786215757461, 1377786217547990, 1377786217541005, 1377786216320946]"
5506791982406340,"[1377786228209398, 1377786228226721, 1377786219600159, 1377786228085111, 1377786220645422]"
5506791963796567,"[1377786228215330, 1377786225479651, 1377786225655844, 1377786224071809, 1377786225429886]"
3927213450109604,"[1377786215504942, 1377786224071531, 1377786223995964, 1377786216251054, 1377786217070182]"
5506791996009667,"[1377786223995964, 1377786228304951, 1377786227788931, 1377786227708728, 1377786228045163]"
5506791996600443,"[1377786215504942, 1377786215982409, 1377786224071531, 1377786217544226, 1377786217828317]"
5506791953719963,"[1377786217541698, 1377786215982409, 1377786217544226, 1377786215504942, 1377786216689875]"
5506791963840043,"[1377786224071531, 1377786217802117, 1377786222180434, 1377786217796936, 1377786222165442]"
5506791996236986,"[1377786217538997, 1377786217541005, 1377786216353251, 1377786220944748, 1377786222611522]"
5506791996333696,"[1377786225787719, 1377786225384282, 1377786228215330, 1377786226581339, 1377786227185968]"
5506791996677643,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791988492579,"[1377786228244009, 1377786226479819, 1377786226089570, 1377786226663905, 1377786226047242]"
5506791985165022,"[1377786228202777, 1377786228205426, 1377786228243447, 1377786228270153, 1377786225034954]"
5506791952881344,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791973151595,"[1377786217645647, 1377786217641054, 1377786217658239, 1377786217650554, 1377786217608571]"
5506791962637064,"[1377786228205426, 1377786228202777, 1377786228324662, 1377786228227774, 1377786228235724]"
5506791976470311,"[1377786228202777, 1377786228324662, 1377786227547783, 1377786228204335, 1377786219230935]"
5506791972614323,"[1377786221653684, 1377786220189188, 1377786228237216, 1377786220078049, 1377786226392809]"
5506791992063740,"[1377786228085111, 1377786226392303, 1377786228205426, 1377786224029368, 1377786228237216]"
5506791963663412,"[1377786228244009, 1377786228202777, 1377786228261413, 1377786228239892, 1377786228343191]"
5506791991001046,"[1377786215659344, -253947406543160, 1377786216539300, 1377786226298656, 1377786226298655]"
5506791963511190,"[1377786227740945, 1377786226163857, 1377786223359615, 1377786227351500, 1377786225411421]"
5506791982520988,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791963164219,"[1377786227638998, 1377786228215330, 1377786227156955, 1377786227889594, 1377786227101030]"
5506791976991909,"[-253947406543160, -492384704883000, 1377786217541698, 1377786215529902, 979877554722504]"
5506791977759895,"[1377786228085111, 1377786228205426, 1377786228184482, 1377786228237216, 1377786226392303]"
5506791992869675,"[1377786219978689, 1377786219600159, 1377786226392303, 1377786219904029, 1377786220685519]"
5506791953993628,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791953327236,"[1377786228205426, 1377786228127102, 1377786228204335, 1377786228248912, 1377786228324662]"
5506791992356396,"[1377786217810862, 1377786215504942, 1377786219085730, 1377786221466040, 1377786217541698]"
5506791965013991,"[1377786217541698, -253947406543160, 1377786215659344, 1377786217579947, 1377786219978689]"
5506791995976477,"[1377786217542469, 1377786217539749, 1377786217541005, 1377786216041388, 1377786215659344]"
5506791991771582,"[1377786217541005, 1377786217542469, 1377786217539749, 1377786217541698, 1377786216539300]"
5506791966920106,"[-253947406543160, 1377786228205426, 1377786228127102, 1377786226298657, 1377786226298656]"
5506791992034479,"[1377786228127102, 1377786228205426, 1377786228324662, 1377786227547783, 1377786228248912]"
5506791961202157,"[1377786226392303, 1377786215659344, 1377786222661799, 1377786228085111, 1377786228237216]"
5506791964548831,"[1377786215676162, 1377786217536828, 1377786215504942, 1377786217552177, 1377786216539300]"
5506791994612892,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791991408068,"[1377786223528096, 1377786220882687, 1377786228215330, 1377786228215160, 1377786223531066]"
5506791949106615,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791996331105,"[1377786216539300, 1377786215504942, 1377786215659344, 83619287832264, 1377786226393201]"
5506791953088163,"[1377786217541698, 1377786217541005, 1377786215443919, 1377786217544226, 1377786215757333]"
5506791996427917,"[1377786216539300, 1377786215659344, 1377786216239053, 1377786215504942, 83619287832264]"
5506791977125902,"[1377786216969124, 1377786218037905, 1377786217005296, 1377786216960610, 1377786217116066]"
5506791982177342,"[1377786228085111, 1377786228184482, 1377786228237216, 1377786228205426, 1377786228142333]"
5506791954950626,"[1377786228127102, 1377786228170718, 1377786226057123, 1377786228184482, 1377786228205426]"
5506791958516228,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786226392303]"
5506791972779475,"[1377786228184482, 1377786228205426, 1377786228209398, 1377786228127102, 1377786228243348]"
5506791986880958,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791986019273,"[1377786215504942, 1377786217544226, 1377786217540925, 1377786217828317, 1377786217574861]"
5506791979214006,"[1377786228209398, 1377786228127102, 1377786228226721, 1377786228205426, 1377786228237772]"
5506791967132333,"[1377786228127102, 1377786228204335, 1377786228184482, 1377786228290620, 1377786228205426]"
5506791955094719,"[1377786215983914, -487510917343544, 1377786225268077, 1377786225357424, 1377786215961185]"
5506791996022812,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791965671453,"[1377786217541698, 1377786217541005, 1377786219978689, 1377786215529902, 1377786216646845]"
5506791971561461,"[1377786228205426, 1377786228127102, 1377786228324662, 1377786228184482, 1377786228243348]"
5506791967570067,"[1377786220882687, -487510917343544, 1377786217056974, 1377786216987498, 1377786222591454]"
5506791996212643,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
